t0,popular_nodes,popular_edges,popular_lpn,casual_nodes,casual_edges,casual_lpn,mix_lpn
124,34,100,2.9411764705882355,152,40,0.2631578947368421,0.956989247311828
125,34,101,2.9705882352941178,153,42,0.27450980392156865,0.9572192513368984
126,29,87,3.0,161,49,0.30434782608695654,1.0315789473684212
127,34,101,2.9705882352941178,151,42,0.2781456953642384,1.0108108108108107
128,31,94,3.032258064516129,152,46,0.3026315789473684,1.0382513661202186
129,33,100,3.0303030303030303,151,43,0.2847682119205298,1.016304347826087
130,32,103,3.21875,154,42,0.2727272727272727,1.043010752688172
131,33,110,3.3333333333333335,154,41,0.2662337662337662,1.0695187165775402
132,30,103,3.433333333333333,153,39,0.2549019607843137,1.1366120218579234
133,31,109,3.5161290322580645,153,40,0.26143790849673204,1.1576086956521738
134,33,117,3.5454545454545454,153,37,0.24183006535947713,1.1397849462365592
135,33,120,3.6363636363636362,148,38,0.25675675675675674,1.12707182320442
136,33,122,3.696969696969697,151,44,0.2913907284768212,1.125
137,34,127,3.735294117647059,153,45,0.29411764705882354,1.1122994652406417
138,35,133,3.8,160,46,0.2875,1.1435897435897435
139,36,138,3.8333333333333335,159,46,0.2893081761006289,1.1282051282051282
140,35,136,3.8857142857142857,163,52,0.31901840490797545,1.1616161616161615
141,34,135,3.9705882352941178,165,54,0.32727272727272727,1.150753768844221
142,31,127,4.096774193548387,167,66,0.39520958083832336,1.1464646464646464
143,35,142,4.057142857142857,167,53,0.31736526946107785,1.1435643564356435
144,35,142,4.057142857142857,165,51,0.3090909090909091,1.135
145,35,142,4.057142857142857,168,54,0.32142857142857145,1.1527093596059113
146,37,147,3.972972972972973,165,48,0.2909090909090909,1.1732673267326732
147,36,138,3.8333333333333335,167,50,0.2994011976047904,1.2019704433497538
148,37,137,3.7027027027027026,163,49,0.3006134969325153,1.2
149,35,127,3.6285714285714286,163,53,0.32515337423312884,1.2121212121212122
