QId,PostUserId,Vote,Time,days
157.0,33.0,2,2011-06-02,1
120.0,22.0,2,2011-06-02,1
43.0,33.0,2,2011-06-02,1
138.0,68.0,2,2011-06-02,1
155.0,86.0,2,2011-06-02,1
177.0,57.0,2,2011-06-02,1
116.0,23.0,2,2011-06-02,1
177.0,57.0,2,2011-06-02,1
155.0,93.0,2,2011-06-02,1
177.0,57.0,2,2011-06-02,1
177.0,57.0,2,2011-06-02,1
157.0,63.0,2,2011-06-03,2
157.0,33.0,2,2011-06-03,2
157.0,23.0,2,2011-06-03,2
157.0,23.0,2,2011-06-03,2
177.0,57.0,2,2011-06-03,2
119.0,81.0,2,2011-06-03,2
169.0,73.0,2,2011-06-03,2
138.0,71.0,2,2011-06-03,2
177.0,57.0,2,2011-06-03,2
154.0,64.0,2,2011-06-03,2
183.0,71.0,2,2011-06-03,2
183.0,71.0,2,2011-06-03,2
138.0,19.0,2,2011-06-03,2
126.0,23.0,3,2011-06-03,2
126.0,33.0,2,2011-06-03,2
138.0,19.0,2,2011-06-03,2
138.0,71.0,2,2011-06-03,2
123.0,68.0,2,2011-06-03,2
120.0,99.0,2,2011-06-03,2
169.0,73.0,2,2011-06-03,2
124.0,22.0,2,2011-06-03,2
135.0,22.0,2,2011-06-03,2
138.0,46.0,2,2011-06-03,2
171.0,33.0,2,2011-06-03,2
155.0,86.0,2,2011-06-03,2
188.0,118.0,2,2011-06-03,2
188.0,60.0,2,2011-06-03,2
50.0,118.0,2,2011-06-03,2
135.0,22.0,2,2011-06-03,2
183.0,71.0,2,2011-06-03,2
157.0,9.0,2,2011-06-03,2
157.0,9.0,2,2011-06-03,2
135.0,9.0,2,2011-06-03,2
188.0,118.0,2,2011-06-03,2
186.0,23.0,2,2011-06-03,2
183.0,71.0,2,2011-06-03,2
188.0,118.0,2,2011-06-03,2
135.0,9.0,2,2011-06-03,2
157.0,22.0,2,2011-06-03,2
135.0,22.0,2,2011-06-03,2
188.0,118.0,2,2011-06-03,2
177.0,57.0,2,2011-06-03,2
135.0,9.0,2,2011-06-03,2
127.0,81.0,2,2011-06-03,2
127.0,46.0,2,2011-06-03,2
126.0,33.0,2,2011-06-03,2
123.0,68.0,2,2011-06-03,2
123.0,71.0,2,2011-06-03,2
113.0,73.0,2,2011-06-03,2
155.0,22.0,2,2011-06-03,2
155.0,86.0,2,2011-06-03,2
155.0,22.0,2,2011-06-03,2
135.0,22.0,2,2011-06-03,2
155.0,22.0,2,2011-06-03,2
113.0,73.0,2,2011-06-03,2
157.0,22.0,2,2011-06-03,2
155.0,22.0,2,2011-06-03,2
188.0,118.0,2,2011-06-03,2
155.0,22.0,2,2011-06-03,2
188.0,118.0,2,2011-06-03,2
21.0,51.0,2,2011-06-03,2
155.0,22.0,2,2011-06-03,2
155.0,86.0,2,2011-06-03,2
188.0,118.0,2,2011-06-03,2
127.0,46.0,2,2011-06-03,2
183.0,71.0,2,2011-06-03,2
171.0,22.0,2,2011-06-03,2
202.0,22.0,2,2011-06-03,2
188.0,118.0,2,2011-06-03,2
183.0,71.0,2,2011-06-03,2
186.0,23.0,2,2011-06-03,2
119.0,81.0,2,2011-06-03,2
202.0,22.0,2,2011-06-03,2
70.0,12.0,2,2011-06-03,2
46.0,4.0,2,2011-06-03,2
135.0,22.0,2,2011-06-03,2
155.0,22.0,2,2011-06-03,2
80.0,22.0,2,2011-06-03,2
78.0,22.0,2,2011-06-03,2
99.0,22.0,2,2011-06-03,2
157.0,22.0,2,2011-06-03,2
12.0,22.0,2,2011-06-03,2
15.0,22.0,2,2011-06-03,2
180.0,57.0,2,2011-06-03,2
180.0,57.0,2,2011-06-04,3
127.0,46.0,2,2011-06-04,3
155.0,22.0,2,2011-06-04,3
2.0,46.0,2,2011-06-04,3
2.0,28.0,2,2011-06-04,3
88.0,8.0,2,2011-06-04,3
206.0,51.0,2,2011-06-04,3
208.0,118.0,2,2011-06-04,3
208.0,118.0,2,2011-06-04,3
186.0,71.0,2,2011-06-04,3
206.0,51.0,2,2011-06-04,3
208.0,118.0,2,2011-06-04,3
208.0,118.0,2,2011-06-04,3
210.0,61.0,2,2011-06-04,3
211.0,23.0,2,2011-06-04,3
211.0,52.0,2,2011-06-04,3
211.0,23.0,2,2011-06-04,3
210.0,61.0,2,2011-06-04,3
210.0,61.0,2,2011-06-04,3
210.0,61.0,2,2011-06-04,3
208.0,118.0,2,2011-06-04,3
210.0,61.0,2,2011-06-04,3
202.0,22.0,2,2011-06-04,3
217.0,19.0,2,2011-06-04,3
217.0,19.0,2,2011-06-04,3
217.0,19.0,2,2011-06-04,3
81.0,57.0,2,2011-06-04,3
211.0,23.0,2,2011-06-04,3
210.0,61.0,2,2011-06-04,3
210.0,61.0,2,2011-06-05,4
206.0,51.0,2,2011-06-05,4
217.0,19.0,2,2011-06-05,4
208.0,118.0,2,2011-06-05,4
188.0,118.0,2,2011-06-05,4
4.0,61.0,2,2011-06-05,4
2.0,46.0,2,2011-06-05,4
213.0,22.0,2,2011-06-05,4
211.0,22.0,2,2011-06-05,4
210.0,61.0,2,2011-06-05,4
224.0,4.0,2,2011-06-05,4
217.0,19.0,2,2011-06-05,4
4.0,61.0,2,2011-06-05,4
208.0,118.0,2,2011-06-05,4
177.0,57.0,2,2011-06-05,4
225.0,4.0,2,2011-06-05,4
224.0,4.0,2,2011-06-05,4
225.0,13.0,2,2011-06-05,4
224.0,4.0,2,2011-06-05,4
225.0,13.0,2,2011-06-05,4
225.0,4.0,2,2011-06-05,4
225.0,13.0,2,2011-06-05,4
223.0,22.0,2,2011-06-05,4
222.0,22.0,2,2011-06-05,4
224.0,4.0,2,2011-06-05,4
225.0,13.0,2,2011-06-05,4
225.0,4.0,2,2011-06-05,4
195.0,57.0,2,2011-06-05,4
223.0,22.0,2,2011-06-05,4
224.0,4.0,2,2011-06-05,4
225.0,13.0,2,2011-06-05,4
225.0,4.0,2,2011-06-05,4
224.0,4.0,2,2011-06-05,4
222.0,4.0,2,2011-06-05,4
213.0,23.0,2,2011-06-05,4
211.0,23.0,2,2011-06-05,4
211.0,52.0,2,2011-06-05,4
210.0,61.0,2,2011-06-05,4
208.0,118.0,2,2011-06-05,4
206.0,51.0,2,2011-06-05,4
195.0,57.0,2,2011-06-05,4
188.0,60.0,2,2011-06-05,4
188.0,19.0,2,2011-06-05,4
186.0,23.0,2,2011-06-05,4
186.0,71.0,2,2011-06-05,4
183.0,71.0,2,2011-06-05,4
180.0,57.0,2,2011-06-05,4
180.0,118.0,2,2011-06-05,4
180.0,71.0,2,2011-06-05,4
210.0,61.0,2,2011-06-05,4
225.0,13.0,2,2011-06-05,4
225.0,13.0,2,2011-06-05,4
223.0,22.0,2,2011-06-05,4
155.0,22.0,2,2011-06-05,4
155.0,86.0,2,2011-06-05,4
232.0,73.0,2,2011-06-05,4
232.0,51.0,2,2011-06-05,4
180.0,57.0,2,2011-06-05,4
232.0,73.0,2,2011-06-05,4
117.0,102.0,2,2011-06-05,4
232.0,73.0,2,2011-06-05,4
232.0,51.0,2,2011-06-05,4
225.0,13.0,2,2011-06-05,4
225.0,4.0,2,2011-06-05,4
224.0,4.0,2,2011-06-05,4
213.0,23.0,2,2011-06-05,4
232.0,51.0,2,2011-06-05,4
177.0,57.0,2,2011-06-05,4
238.0,51.0,2,2011-06-05,4
238.0,51.0,2,2011-06-05,4
240.0,22.0,2,2011-06-05,4
180.0,57.0,2,2011-06-05,4
240.0,22.0,2,2011-06-05,4
222.0,22.0,2,2011-06-05,4
222.0,4.0,2,2011-06-05,4
213.0,22.0,2,2011-06-05,4
213.0,23.0,2,2011-06-05,4
224.0,4.0,2,2011-06-05,4
240.0,22.0,2,2011-06-05,4
232.0,73.0,2,2011-06-06,5
232.0,51.0,2,2011-06-06,5
240.0,22.0,2,2011-06-06,5
240.0,23.0,2,2011-06-06,5
224.0,4.0,2,2011-06-06,5
238.0,51.0,2,2011-06-06,5
127.0,46.0,2,2011-06-06,5
28.0,23.0,2,2011-06-06,5
245.0,40.0,2,2011-06-06,5
251.0,81.0,2,2011-06-06,5
248.0,81.0,2,2011-06-06,5
245.0,40.0,2,2011-06-06,5
244.0,126.0,2,2011-06-06,5
238.0,51.0,2,2011-06-06,5
125.0,81.0,2,2011-06-06,5
125.0,33.0,2,2011-06-06,5
125.0,23.0,2,2011-06-06,5
126.0,23.0,2,2011-06-06,5
126.0,33.0,2,2011-06-06,5
248.0,81.0,2,2011-06-06,5
5.0,79.0,2,2011-06-06,5
5.0,82.0,2,2011-06-06,5
