QId,PostUserId,Time,days
1369,387.0,2012-02-05 18:14:21.937,18
1373,415.0,2012-02-05 21:54:57.797,19
1375,39.0,2012-02-05 22:03:26.177,19
1379,57.0,2012-02-05 23:07:05.600,19
1382,7.0,2012-02-06 00:45:47.163,19
1383,246.0,2012-02-06 01:16:50.283,19
1386,330.0,2012-02-06 02:00:27.650,19
1389,416.0,2012-02-06 03:17:23.467,19
1393,100.0,2012-02-06 04:13:25.937,19
1399,89.0,2012-02-06 11:59:39.947,19
1400,413.0,2012-02-06 12:00:38.023,19
1405,417.0,2012-02-06 12:37:15.023,19
1413,170.0,2012-02-06 19:10:39.550,19
1415,12.0,2012-02-06 20:53:43.903,19
1418,121.0,2012-02-06 21:36:58.170,20
1419,402.0,2012-02-06 21:48:16.187,20
1425,427.0,2012-02-07 01:00:11.903,20
1428,430.0,2012-02-06 23:17:32.030,20
1431,210.0,2012-02-07 03:48:14.497,20
1436,121.0,2012-02-07 05:10:09.650,20
1441,187.0,2012-02-07 09:10:29.190,20
1446,129.0,2012-02-07 12:01:58.060,20
1450,434.0,2012-02-07 12:40:39.743,20
1453,92.0,2012-02-07 16:39:57.387,20
1454,89.0,2012-02-07 20:00:41.620,20
1457,377.0,2012-02-07 22:36:03.160,21
1471,86.0,2012-02-08 00:43:22.760,21
1472,173.0,2012-02-08 00:50:27.603,21
1474,12.0,2012-02-08 00:59:42.303,21
1481,10.0,2012-02-08 02:54:43.927,21
1487,89.0,2012-02-08 09:45:04.643,21
1489,129.0,2012-02-08 10:26:53.137,21
1495,89.0,2012-02-08 13:05:01.153,21
1496,10.0,2012-02-08 14:40:46.533,21
1499,458.0,2012-02-07 20:48:30.153,20
1501,172.0,2012-02-08 15:47:01.357,21
1508,172.0,2012-02-08 17:02:38.563,21
1511,78.0,2012-02-08 18:00:46.027,21
1512,12.0,2012-02-08 18:15:04.137,21
1521,172.0,2012-02-08 21:22:38.957,22
1524,103.0,2012-02-08 23:24:35.490,22
1527,109.0,2012-02-09 01:58:45.833,22
1529,109.0,2012-02-09 02:31:15.620,22
1532,111.0,2012-02-09 03:38:59.090,22
1537,461.0,2012-02-09 09:22:26.647,22
1540,12.0,2012-02-09 12:50:56.637,22
1542,395.0,2012-02-09 13:48:34.873,22
1548,462.0,2012-02-09 16:16:58.630,22
1554,121.0,2012-02-09 23:15:08.957,23
1555,469.0,2012-02-09 23:50:42.597,23
1563,43.0,2012-02-10 02:35:13.223,23
1565,103.0,2012-02-10 05:14:11.657,23
1566,245.0,2012-02-10 06:18:47.563,23
1567,43.0,2012-02-10 06:23:54.750,23
1571,187.0,2012-02-10 07:24:58.953,23
1584,89.0,2012-02-10 10:16:50.170,23
1586,207.0,2012-02-10 11:45:45.113,23
1588,156.0,2012-02-10 12:10:54.433,23
1590,269.0,2012-02-10 13:07:52.173,23
1592,477.0,2012-02-10 13:47:28.097,23
1601,173.0,2012-02-10 16:27:19.050,23
1602,12.0,2012-02-10 17:08:29.517,23
1606,148.0,2012-02-10 19:54:23.993,23
1613,207.0,2012-02-11 00:30:09.990,24
1620,501.0,2012-02-10 23:06:05.997,24
1622,116.0,2012-02-11 08:11:53.880,24
1624,156.0,2012-02-11 14:47:18.013,24
1628,487.0,2012-02-10 01:29:02.870,23
1631,78.0,2012-02-11 18:45:52.567,24
1633,73.0,2012-02-11 22:11:25.443,25
1641,103.0,2012-02-11 23:13:17.077,25
1649,109.0,2012-02-12 05:32:51.440,25
1660,12.0,2012-02-12 12:24:45.167,25
1661,,2012-02-12 12:39:55.257,25
1665,172.0,2012-02-12 13:51:46.113,25
1669,10.0,2012-02-12 15:49:58.373,25
1675,477.0,2012-02-12 18:35:36.553,25
1679,7.0,2012-02-12 22:30:13.373,26
1684,8.0,2012-02-13 04:55:10.790,26
1691,50.0,2012-02-13 13:09:32.313,26
1693,61.0,2012-02-13 13:55:33.810,26
1699,129.0,2012-02-13 16:37:22.813,26
1702,499.0,2012-02-13 17:51:38.007,26
1704,78.0,2012-02-13 18:23:41.293,26
1706,330.0,2012-02-13 18:42:44.647,26
1711,504.0,2012-02-13 19:53:18.847,26
1714,367.0,2012-02-13 22:33:54.063,27
1717,506.0,2012-02-14 01:14:33.863,27
1720,73.0,2012-02-14 02:33:15.877,27
1722,73.0,2012-02-14 02:44:22.443,27
1728,77.0,2012-02-14 06:13:15.407,27
1731,461.0,2012-02-14 07:21:40.930,27
1737,317.0,2012-02-14 13:11:04.443,27
1742,12.0,2012-02-14 14:55:29.663,27
1743,508.0,2012-02-14 15:05:16.597,27
1745,317.0,2012-02-14 15:17:23.317,27
1750,512.0,2012-02-14 18:01:57.403,27
1754,510.0,2012-02-14 18:56:25.887,27
1758,89.0,2012-02-14 19:36:02.090,27
1765,109.0,2012-02-15 05:23:44.940,28
1770,397.0,2012-02-15 08:06:48.130,28
1774,512.0,2012-02-15 10:09:35.267,28
1775,370.0,2012-02-15 10:22:15.743,28
1777,517.0,2012-02-15 11:39:25.023,28
1781,12.0,2012-02-15 14:13:19.853,28
1782,89.0,2012-02-15 14:13:27.780,28
1786,518.0,2012-02-15 14:48:56.893,28
1787,19.0,2012-02-15 14:51:10.147,28
1792,520.0,2012-02-15 15:52:51.027,28
1797,172.0,2012-02-15 16:41:11.183,28
1803,89.0,2012-02-15 19:24:10.573,28
