QId,RespondUserId,PostUserId,Time,days
1532,111.0,142.0,2012-02-10 00:22:09.327,23
1537,461.0,16.0,2012-02-09 09:29:10.953,22
1542,395.0,46.0,2012-02-09 14:42:38.003,22
1554,121.0,103.0,2012-02-10 00:35:57.870,23
1563,43.0,52.0,2012-02-10 16:06:37.330,23
1566,245.0,121.0,2012-02-10 06:52:18.260,23
1567,43.0,109.0,2012-02-10 06:48:24.333,23
1571,187.0,81.0,2012-02-10 13:38:02.393,23
1584,89.0,8.0,2012-06-21 23:58:14.427,156
1586,207.0,36.0,2012-02-10 11:57:02.833,23
1588,156.0,36.0,2012-02-10 12:34:09.153,23
1592,477.0,46.0,2012-02-10 15:07:29.737,23
1601,173.0,245.0,2012-02-11 00:51:52.710,24
1606,148.0,43.0,2012-02-10 20:31:27.820,23
1613,207.0,363.0,2012-02-12 11:31:03.223,25
1620,501.0,495.0,2012-02-13 17:49:30.117,26
1622,116.0,103.0,2012-02-11 09:13:14.307,24
1624,156.0,16.0,2012-02-11 15:05:57.663,24
1633,73.0,121.0,2012-02-11 23:05:46.510,25
1641,103.0,16.0,2012-02-12 00:19:26.437,25
1649,109.0,121.0,2012-02-12 05:52:35.330,25
1660,12.0,142.0,2012-02-12 15:31:11.050,25
1665,172.0,46.0,2012-02-12 14:10:10.530,25
1669,10.0,142.0,2012-02-12 18:00:05.667,25
1675,477.0,109.0,2012-02-12 18:41:48.763,25
1679,7.0,363.0,2012-02-13 00:03:39.250,26
1684,8.0,46.0,2012-02-13 10:06:54.847,26
1693,61.0,46.0,2012-02-13 15:03:28.827,26
1699,129.0,81.0,2012-02-13 16:40:58.577,26
1702,499.0,103.0,2012-02-13 18:17:22.813,26
1706,330.0,16.0,2012-02-13 18:53:36.487,26
1714,367.0,50.0,2012-02-14 00:29:41.650,27
1720,73.0,187.0,2012-02-14 07:44:26.837,27
1722,73.0,69.0,2012-02-14 05:28:51.520,27
1728,77.0,130.0,2012-02-14 06:38:26.617,27
1731,461.0,379.0,2012-02-14 07:49:23.880,27
1737,317.0,312.0,2012-02-14 15:11:25.167,27
1750,512.0,184.0,2012-02-14 18:24:38.773,27
1754,510.0,121.0,2012-02-14 19:08:15.140,27
1758,89.0,43.0,2012-02-14 19:54:00.900,27
1765,109.0,12.0,2012-02-15 07:50:20.160,28
1770,397.0,12.0,2012-02-15 08:14:30.120,28
1774,512.0,121.0,2012-02-15 10:28:55.097,28
1777,517.0,121.0,2012-02-15 12:32:37.237,28
1782,89.0,29.0,2012-02-15 14:31:23.080,28
1786,518.0,81.0,2012-02-15 17:39:03.453,28
1787,19.0,77.0,2012-02-15 21:45:13.753,29
1792,520.0,43.0,2012-02-15 16:28:08.537,28
1797,172.0,52.0,2012-02-15 17:41:44.413,28
1803,89.0,81.0,2012-02-15 21:05:47.797,29
1805,354.0,81.0,2012-02-15 19:34:40.500,28
1808,487.0,46.0,2012-02-15 20:25:54.140,28
1809,150.0,281.0,2012-02-15 20:42:49.650,28
1819,330.0,12.0,2012-02-15 22:59:33.720,29
1821,525.0,12.0,2012-02-15 23:09:41.257,29
1825,524.0,50.0,2012-02-16 00:20:06.443,29
1831,10.0,103.0,2012-02-16 01:48:15.147,29
1835,381.0,121.0,2012-02-16 06:39:50.667,29
1837,527.0,50.0,2012-02-16 02:41:08.033,29
1839,39.0,79.0,2012-02-16 03:30:55.893,29
1845,172.0,495.0,2012-02-16 05:35:54.877,29
1854,515.0,103.0,2012-02-16 08:39:36.050,29
1863,156.0,121.0,2012-02-16 13:07:53.273,29
1864,251.0,121.0,2012-02-16 13:18:34.130,29
1869,530.0,187.0,2012-02-16 13:59:53.073,29
1874,148.0,16.0,2012-02-16 16:28:15.500,29
1875,9.0,51.0,2012-02-16 17:05:06.220,29
1877,518.0,9.0,2012-02-16 16:48:46.780,29
1882,172.0,125.0,2012-02-16 20:23:34.367,29
1887,300.0,12.0,2012-02-16 21:43:56.297,30
1894,510.0,178.0,2012-02-18 08:21:46.707,31
1898,527.0,103.0,2012-02-17 05:43:07.933,30
1900,103.0,91.0,2012-02-24 22:27:38.530,38
1901,524.0,12.0,2012-02-17 09:34:52.630,30
1911,390.0,46.0,2012-02-17 14:27:16.430,30
1915,19.0,43.0,2012-02-17 16:08:18.967,30
1928,172.0,13.0,2012-02-17 20:13:13.103,30
1929,12.0,121.0,2012-02-17 20:21:47.363,30
1934,12.0,43.0,2012-02-17 23:32:07.320,31
1939,402.0,13.0,2012-02-17 22:36:34.430,31
1943,208.0,12.0,2012-02-18 13:49:54.360,31
1945,527.0,50.0,2012-02-18 03:31:03.013,31
1959,397.0,16.0,2012-02-18 13:25:46.380,31
