,time-delta,jaccard,name
593,140,0.17391304347826086,literature
594,141,0.17391304347826086,literature
595,142,0.17391304347826086,literature
596,143,0.16666666666666666,literature
597,144,0.16666666666666666,literature
598,145,0.17391304347826086,literature
599,146,0.17391304347826086,literature
600,4,0.7777777777777778,literature
601,3,0.8709677419354839,literature
602,2,0.8,literature
603,1,0.7,literature
604,0,1.0,literature
605,1,0.6666666666666666,literature
606,2,0.6,literature
607,3,0.7333333333333333,literature
608,4,0.8,literature
609,5,0.7428571428571429,literature
610,6,0.7222222222222222,literature
611,7,0.7222222222222222,literature
612,8,0.7027027027027027,literature
613,9,0.7105263157894737,literature
614,10,0.7105263157894737,literature
615,11,0.6842105263157895,literature
616,12,0.7027027027027027,literature
617,13,0.7027027027027027,literature
618,14,0.7027027027027027,literature
619,15,0.6486486486486487,literature
620,16,0.5897435897435898,literature
621,17,0.5128205128205128,literature
622,18,0.5128205128205128,literature
623,19,0.5,literature
624,20,0.5,literature
625,21,0.5,literature
626,22,0.5263157894736842,literature
627,23,0.5,literature
628,24,0.4358974358974359,literature
629,25,0.4358974358974359,literature
630,26,0.4358974358974359,literature
631,27,0.46153846153846156,literature
632,28,0.46153846153846156,literature
633,29,0.4358974358974359,literature
634,30,0.41025641025641024,literature
635,31,0.358974358974359,literature
636,32,0.358974358974359,literature
637,33,0.35,literature
638,34,0.325,literature
639,35,0.325,literature
640,36,0.2972972972972973,literature
641,37,0.32432432432432434,literature
642,38,0.32432432432432434,literature
643,39,0.3142857142857143,literature
644,40,0.3333333333333333,literature
645,41,0.3333333333333333,literature
646,42,0.3333333333333333,literature
647,43,0.3076923076923077,literature
648,44,0.3055555555555556,literature
649,45,0.275,literature
650,46,0.3,literature
651,47,0.2727272727272727,literature
652,48,0.21875,literature
653,49,0.25,literature
654,50,0.21875,literature
655,51,0.25,literature
656,52,0.25,literature
657,53,0.25,literature
658,54,0.25,literature
659,55,0.25,literature
660,56,0.25,literature
661,57,0.25,literature
662,58,0.25806451612903225,literature
663,59,0.26666666666666666,literature
664,60,0.25,literature
665,61,0.25806451612903225,literature
666,62,0.25806451612903225,literature
667,63,0.25806451612903225,literature
668,64,0.25806451612903225,literature
669,65,0.25806451612903225,literature
670,66,0.25806451612903225,literature
671,67,0.25806451612903225,literature
672,68,0.25806451612903225,literature
673,69,0.25806451612903225,literature
674,70,0.25806451612903225,literature
675,71,0.25806451612903225,literature
676,72,0.30303030303030304,literature
677,73,0.30303030303030304,literature
678,74,0.3125,literature
679,75,0.3125,literature
680,76,0.3125,literature
681,77,0.25,literature
682,78,0.2727272727272727,literature
683,79,0.22580645161290322,literature
684,80,0.25806451612903225,literature
685,81,0.1935483870967742,literature
686,82,0.12903225806451613,literature
687,83,0.12903225806451613,literature
688,84,0.16129032258064516,literature
689,85,0.2903225806451613,literature
690,86,0.2903225806451613,literature
691,87,0.2903225806451613,literature
692,88,0.3225806451612903,literature
693,89,0.34375,literature
694,90,0.3333333333333333,literature
695,91,0.3333333333333333,literature
696,92,0.30303030303030304,literature
697,93,0.2727272727272727,literature
698,94,0.15625,literature
