,t1,t2,J
767,5.0,17.0,0.5789473684210527
768,5.0,18.0,0.5789473684210527
769,5.0,19.0,0.5789473684210527
770,5.0,20.0,0.5789473684210527
771,5.0,21.0,0.5714285714285714
772,5.0,22.0,0.38095238095238093
773,5.0,23.0,0.3333333333333333
774,5.0,24.0,0.25
775,5.0,25.0,0.3
776,5.0,26.0,0.3
777,5.0,27.0,0.3
778,5.0,28.0,0.2727272727272727
779,5.0,29.0,0.3181818181818182
780,5.0,30.0,0.3181818181818182
781,5.0,31.0,0.3181818181818182
782,5.0,32.0,0.30434782608695654
783,5.0,33.0,0.2608695652173913
784,5.0,34.0,0.34782608695652173
785,5.0,35.0,0.3181818181818182
786,5.0,36.0,0.3181818181818182
787,5.0,37.0,0.3333333333333333
788,5.0,38.0,0.3333333333333333
789,5.0,39.0,0.3333333333333333
790,5.0,40.0,0.2857142857142857
791,5.0,41.0,0.2857142857142857
