QId,PostUserId,Vote,Time,days
5206.0,4345.0,2,2015-04-20,153
131.0,29.0,2,2015-04-20,153
4976.0,58.0,2,2015-04-20,153
5208.0,4345.0,2,2015-04-20,153
5211.0,100.0,2,2015-04-20,153
2938.0,59.0,2,2015-04-20,153
5199.0,96.0,2,2015-04-20,153
5214.0,2879.0,2,2015-04-20,153
5215.0,4484.0,2,2015-04-20,153
5218.0,4486.0,2,2015-04-20,153
5199.0,96.0,2,2015-04-20,153
5218.0,4486.0,2,2015-04-20,153
5193.0,43.0,2,2015-04-20,153
5166.0,4460.0,3,2015-04-20,153
5220.0,2879.0,2,2015-04-20,153
5222.0,2879.0,2,2015-04-20,153
5220.0,2879.0,2,2015-04-20,153
5218.0,4486.0,2,2015-04-20,153
5214.0,2879.0,2,2015-04-20,153
5211.0,100.0,2,2015-04-20,153
5208.0,4345.0,2,2015-04-20,153
5203.0,4480.0,2,2015-04-20,153
5197.0,4475.0,2,2015-04-20,153
5111.0,73.0,2,2015-04-20,153
5220.0,2879.0,2,2015-04-20,153
5222.0,2879.0,2,2015-04-20,153
5208.0,4345.0,2,2015-04-20,153
5206.0,4345.0,2,2015-04-20,153
5226.0,127.0,2,2015-04-21,154
5222.0,2879.0,2,2015-04-21,154
5056.0,18.0,2,2015-04-21,154
5218.0,4486.0,2,2015-04-21,154
5203.0,4480.0,3,2015-04-21,154
4753.0,4195.0,2,2015-04-21,154
5226.0,127.0,2,2015-04-21,154
5237.0,4253.0,2,2015-04-21,154
5235.0,4497.0,2,2015-04-21,154
5230.0,4493.0,2,2015-04-21,154
5230.0,4493.0,2,2015-04-21,154
4804.0,4232.0,2,2015-04-21,154
5188.0,4266.0,2,2015-04-21,154
5088.0,385.0,2,2015-04-21,154
5226.0,127.0,2,2015-04-21,154
5237.0,4253.0,2,2015-04-21,154
5088.0,385.0,2,2015-04-21,154
5244.0,9.0,2,2015-04-21,154
5088.0,385.0,2,2015-04-21,154
5249.0,4201.0,2,2015-04-21,154
5244.0,9.0,2,2015-04-21,154
5229.0,4490.0,2,2015-04-21,154
5188.0,4266.0,2,2015-04-21,154
5235.0,4497.0,2,2015-04-21,154
5208.0,4345.0,2,2015-04-21,154
5206.0,4345.0,2,2015-04-21,154
5195.0,4253.0,2,2015-04-22,155
3081.0,379.0,2,2015-04-22,155
5229.0,4490.0,2,2015-04-22,155
5230.0,4493.0,2,2015-04-22,155
5229.0,4490.0,2,2015-04-22,155
5218.0,4486.0,2,2015-04-22,155
5203.0,4480.0,3,2015-04-22,155
4866.0,4265.0,2,2015-04-22,155
2942.0,93.0,2,2015-04-22,155
5217.0,4485.0,2,2015-04-22,155
5233.0,4496.0,2,2015-04-22,155
5258.0,4503.0,2,2015-04-22,155
5257.0,4507.0,2,2015-04-22,155
5258.0,4503.0,2,2015-04-22,155
5261.0,108.0,2,2015-04-22,155
5184.0,4471.0,2,2015-04-22,155
5262.0,4201.0,2,2015-04-22,155
3207.0,156.0,2,2015-04-22,155
193.0,108.0,2,2015-04-22,155
5266.0,43.0,2,2015-04-22,155
5267.0,43.0,2,2015-04-22,155
5262.0,4201.0,2,2015-04-22,155
5184.0,4471.0,2,2015-04-22,155
5261.0,108.0,2,2015-04-22,155
5217.0,4485.0,2,2015-04-22,155
5258.0,4503.0,2,2015-04-22,155
5257.0,4507.0,2,2015-04-22,155
5233.0,4496.0,2,2015-04-22,155
4799.0,43.0,2,2015-04-22,155
5099.0,385.0,2,2015-04-22,155
5198.0,4476.0,2,2015-04-22,155
5269.0,4510.0,2,2015-04-22,155
5258.0,4503.0,2,2015-04-22,155
5271.0,2679.0,2,2015-04-23,156
5271.0,2679.0,2,2015-04-23,156
4976.0,58.0,2,2015-04-23,156
4805.0,4233.0,2,2015-04-23,156
4958.0,41.0,2,2015-04-23,156
4908.0,348.0,2,2015-04-23,156
4763.0,4006.0,2,2015-04-23,156
4601.0,4089.0,2,2015-04-23,156
3094.0,1642.0,2,2015-04-23,156
5258.0,4503.0,2,2015-04-23,156
5258.0,4503.0,2,2015-04-23,156
5230.0,4493.0,2,2015-04-23,156
5267.0,43.0,2,2015-04-23,156
5269.0,4510.0,2,2015-04-23,156
5230.0,4493.0,2,2015-04-23,156
5203.0,4480.0,2,2015-04-23,156
5276.0,118.0,2,2015-04-23,156
5278.0,2879.0,2,2015-04-23,156
5276.0,118.0,2,2015-04-23,156
5284.0,73.0,2,2015-04-23,156
5284.0,73.0,2,2015-04-23,156
5276.0,118.0,2,2015-04-23,156
5261.0,108.0,2,2015-04-23,156
5284.0,73.0,2,2015-04-23,156
5285.0,4515.0,2,2015-04-23,156
145.0,14.0,2,2015-04-23,156
5284.0,73.0,2,2015-04-24,157
241.0,59.0,2,2015-04-24,157
5288.0,2748.0,2,2015-04-24,157
5286.0,4201.0,2,2015-04-24,157
5285.0,4515.0,2,2015-04-24,157
5275.0,4513.0,2,2015-04-24,157
5261.0,108.0,2,2015-04-24,157
5288.0,2748.0,2,2015-04-24,157
5229.0,4490.0,2,2015-04-24,157
4470.0,4018.0,2,2015-04-24,157
7.0,31.0,2,2015-04-24,157
68.0,108.0,2,2015-04-24,157
1707.0,284.0,2,2015-04-24,157
402.0,284.0,2,2015-04-24,157
3375.0,2671.0,2,2015-04-24,157
4723.0,2746.0,2,2015-04-24,157
5041.0,4399.0,2,2015-04-24,157
4763.0,4006.0,2,2015-04-24,157
5284.0,73.0,2,2015-04-24,157
5286.0,4201.0,2,2015-04-24,157
68.0,108.0,2,2015-04-24,157
5285.0,4515.0,2,2015-04-24,157
5300.0,4520.0,2,2015-04-24,157
5300.0,4520.0,2,2015-04-24,157
5300.0,4520.0,2,2015-04-24,157
5267.0,43.0,2,2015-04-24,157
5244.0,9.0,2,2015-04-25,158
219.0,86.0,2,2015-04-25,158
3174.0,348.0,2,2015-04-25,158
5300.0,4520.0,2,2015-04-25,158
4594.0,4020.0,2,2015-04-25,158
4663.0,4020.0,2,2015-04-25,158
4640.0,4020.0,2,2015-04-25,158
1932.0,1499.0,2,2015-04-25,158
1702.0,31.0,2,2015-04-25,158
4866.0,4265.0,2,2015-04-25,158
3343.0,69.0,2,2015-04-25,158
5025.0,4387.0,2,2015-04-25,158
5101.0,107.0,2,2015-04-25,158
5235.0,4497.0,3,2015-04-25,158
5300.0,4520.0,2,2015-04-25,158
5285.0,4515.0,2,2015-04-25,158
5284.0,73.0,2,2015-04-25,158
5262.0,4201.0,2,2015-04-25,158
5244.0,9.0,2,2015-04-25,158
5249.0,4201.0,2,2015-04-25,158
5300.0,4520.0,2,2015-04-25,158
5176.0,4201.0,2,2015-04-25,158
5305.0,118.0,2,2015-04-25,158
5305.0,118.0,2,2015-04-25,158
5284.0,73.0,2,2015-04-25,158
5308.0,4447.0,2,2015-04-25,158
382.0,162.0,2,2015-04-25,158
5307.0,4447.0,2,2015-04-25,158
5284.0,73.0,2,2015-04-25,158
4991.0,4380.0,2,2015-04-25,158
5308.0,4447.0,2,2015-04-25,158
5286.0,4201.0,2,2015-04-25,158
5284.0,73.0,2,2015-04-25,158
5288.0,2748.0,2,2015-04-25,158
5305.0,118.0,2,2015-04-25,158
1830.0,27.0,2,2015-04-25,158
5308.0,4447.0,2,2015-04-25,158
5304.0,4447.0,2,2015-04-26,159
5316.0,4440.0,2,2015-04-26,159
1621.0,27.0,2,2015-04-26,159
5316.0,4440.0,2,2015-04-26,159
1621.0,27.0,2,2015-04-26,159
1621.0,27.0,2,2015-04-26,159
5305.0,118.0,2,2015-04-26,159
4991.0,4380.0,2,2015-04-26,159
5060.0,4412.0,2,2015-04-26,159
5097.0,2679.0,2,2015-04-26,159
262.0,31.0,2,2015-04-26,159
5305.0,118.0,2,2015-04-26,159
5245.0,43.0,2,2015-04-26,159
5304.0,4447.0,2,2015-04-26,159
5305.0,118.0,2,2015-04-26,159
5320.0,4523.0,2,2015-04-26,159
262.0,31.0,2,2015-04-26,159
5305.0,118.0,2,2015-04-26,159
5320.0,4523.0,2,2015-04-26,159
5305.0,118.0,2,2015-04-26,159
262.0,31.0,2,2015-04-26,159
4744.0,2963.0,2,2015-04-26,159
1644.0,1458.0,2,2015-04-26,159
416.0,305.0,2,2015-04-26,159
1893.0,59.0,2,2015-04-26,159
5322.0,4526.0,2,2015-04-26,159
5305.0,118.0,2,2015-04-26,159
5300.0,4520.0,2,2015-04-26,159
5327.0,4193.0,2,2015-04-26,159
3367.0,2951.0,2,2015-04-26,159
266.0,43.0,2,2015-04-26,159
5326.0,2679.0,2,2015-04-26,159
5320.0,4523.0,2,2015-04-26,159
5333.0,4528.0,2,2015-04-26,159
444.0,324.0,2,2015-04-26,159
