PostId,Vote,VTime
2528,2,2017-05-22
2501,2,2017-05-22
2561,1,2017-05-22
1075,2,2017-05-22
2573,1,2017-05-22
1739,2,2017-05-22
1737,2,2017-05-22
2574,2,2017-05-22
2574,3,2017-05-22
2573,2,2017-05-22
2574,2,2017-05-22
2575,2,2017-05-22
2572,2,2017-05-22
2574,2,2017-05-23
2575,2,2017-05-23
2575,5,2017-05-23
2566,2,2017-05-23
2122,2,2017-05-23
2564,2,2017-05-23
615,2,2017-05-23
2573,2,2017-05-23
2572,2,2017-05-23
2577,2,2017-05-23
615,2,2017-05-23
2576,2,2017-05-23
2578,2,2017-05-23
2573,2,2017-05-23
2573,2,2017-05-23
1016,2,2017-05-23
1018,2,2017-05-23
2578,2,2017-05-23
2577,2,2017-05-23
421,2,2017-05-23
424,2,2017-05-23
2574,2,2017-05-23
2572,2,2017-05-23
2573,2,2017-05-23
1168,2,2017-05-23
2565,3,2017-05-23
2525,2,2017-05-23
2529,2,2017-05-23
1402,2,2017-05-23
1475,2,2017-05-23
2556,2,2017-05-23
2316,2,2017-05-23
2306,2,2017-05-23
2577,2,2017-05-23
2578,2,2017-05-23
2579,2,2017-05-23
2579,5,2017-05-23
2576,3,2017-05-23
2578,2,2017-05-23
2572,3,2017-05-23
2576,2,2017-05-23
2571,2,2017-05-23
2575,2,2017-05-23
2579,11,2017-05-23
2572,2,2017-05-23
2573,2,2017-05-23
2576,3,2017-05-23
2578,2,2017-05-23
1738,2,2017-05-23
2578,2,2017-05-23
2579,2,2017-05-24
2579,2,2017-05-24
779,2,2017-05-24
2580,2,2017-05-24
2580,2,2017-05-24
2542,16,2017-05-24
2580,2,2017-05-24
2580,2,2017-05-24
2580,1,2017-05-24
2573,2,2017-05-24
2574,2,2017-05-24
707,2,2017-05-24
2582,3,2017-05-24
2581,2,2017-05-24
779,2,2017-05-24
2580,2,2017-05-24
2582,3,2017-05-24
779,2,2017-05-24
2574,2,2017-05-24
2565,3,2017-05-24
2581,2,2017-05-24
2394,2,2017-05-24
2583,3,2017-05-25
2581,2,2017-05-25
2576,2,2017-05-25
2578,2,2017-05-25
2581,2,2017-05-25
888,2,2017-05-25
889,2,2017-05-25
2584,2,2017-05-25
2585,2,2017-05-25
2584,2,2017-05-25
2585,2,2017-05-25
2581,3,2017-05-25
2586,3,2017-05-25
2584,2,2017-05-25
2588,2,2017-05-25
2588,2,2017-05-25
2587,2,2017-05-25
2586,3,2017-05-25
2587,2,2017-05-25
2586,2,2017-05-25
1848,2,2017-05-25
1850,2,2017-05-25
2487,2,2017-05-25
2586,2,2017-05-25
2587,2,2017-05-25
2588,2,2017-05-25
2586,2,2017-05-25
2551,1,2017-05-25
2589,3,2017-05-25
2589,3,2017-05-25
2590,3,2017-05-25
2590,2,2017-05-25
2591,2,2017-05-25
832,2,2017-05-25
834,2,2017-05-25
1755,2,2017-05-25
1756,2,2017-05-25
2590,2,2017-05-25
2591,2,2017-05-25
2388,3,2017-05-25
2581,2,2017-05-25
2591,2,2017-05-26
2590,2,2017-05-26
2587,2,2017-05-26
2586,2,2017-05-26
2590,2,2017-05-26
2591,2,2017-05-26
2586,2,2017-05-26
2586,2,2017-05-26
2587,2,2017-05-26
2590,5,2017-05-26
2587,1,2017-05-26
2574,2,2017-05-26
2562,2,2017-05-26
2563,2,2017-05-26
2587,2,2017-05-26
2586,2,2017-05-26
2590,2,2017-05-26
2587,2,2017-05-26
2574,5,2017-05-26
2592,2,2017-05-26
2587,2,2017-05-26
2593,2,2017-05-26
2594,2,2017-05-26
2593,2,2017-05-26
1361,2,2017-05-26
2593,2,2017-05-26
2595,2,2017-05-26
2596,3,2017-05-26
2596,2,2017-05-26
2584,2,2017-05-26
2596,3,2017-05-26
2596,3,2017-05-26
2596,3,2017-05-26
2589,3,2017-05-26
2591,2,2017-05-26
2585,2,2017-05-26
2585,2,2017-05-26
2597,2,2017-05-26
2597,2,2017-05-26
2595,2,2017-05-27
2584,2,2017-05-27
2597,2,2017-05-27
2597,2,2017-05-27
2593,2,2017-05-27
2595,2,2017-05-27
2596,2,2017-05-27
2593,3,2017-05-27
2597,2,2017-05-27
2587,2,2017-05-27
2591,2,2017-05-27
2598,2,2017-05-27
2597,2,2017-05-27
1280,2,2017-05-27
2161,1,2017-05-27
2597,2,2017-05-27
1063,3,2017-05-27
1067,3,2017-05-27
434,2,2017-05-27
2585,2,2017-05-27
2598,2,2017-05-27
2588,2,2017-05-27
2593,2,2017-05-27
2595,2,2017-05-27
2596,2,2017-05-27
2590,2,2017-05-27
2601,3,2017-05-27
1573,2,2017-05-27
2597,2,2017-05-28
2598,2,2017-05-28
2593,2,2017-05-28
2585,2,2017-05-28
2584,2,2017-05-28
2598,2,2017-05-28
2596,2,2017-05-28
2591,2,2017-05-28
2590,2,2017-05-28
672,2,2017-05-28
2604,2,2017-05-28
2604,2,2017-05-28
2592,2,2017-05-28
2232,1,2017-05-28
2605,2,2017-05-28
2184,2,2017-05-28
2606,1,2017-05-28
2606,2,2017-05-28
2603,2,2017-05-28
2606,2,2017-05-28
1931,1,2017-05-28
2606,2,2017-05-28
2574,2,2017-05-28
2241,2,2017-05-28
2240,2,2017-05-28
1685,2,2017-05-28
2591,1,2017-05-28
2586,2,2017-05-28
2607,2,2017-05-28
2607,2,2017-05-28
2608,2,2017-05-28
2604,2,2017-05-28
2608,3,2017-05-28
2608,2,2017-05-28
1997,3,2017-05-28
2608,2,2017-05-28
2607,2,2017-05-28
2608,2,2017-05-28
2607,2,2017-05-28
358,2,2017-05-28
2592,2,2017-05-28
2607,3,2017-05-28
2608,2,2017-05-28
2607,2,2017-05-28
2603,3,2017-05-28
2608,2,2017-05-28
2607,2,2017-05-28
1573,2,2017-05-28
1569,2,2017-05-28
2606,2,2017-05-28
2605,2,2017-05-28
1811,2,2017-05-28
1812,2,2017-05-28
2590,2,2017-05-28
2591,2,2017-05-28
2603,3,2017-05-28
2610,2,2017-05-28
2599,2,2017-05-28
2608,2,2017-05-28
2608,2,2017-05-29
2610,2,2017-05-29
2611,2,2017-05-29
1569,8,2017-05-29
2606,2,2017-05-29
2513,2,2017-05-29
2504,2,2017-05-29
2597,3,2017-05-29
2605,2,2017-05-29
2609,2,2017-05-29
2609,2,2017-05-29
2610,2,2017-05-29
2612,2,2017-05-29
2608,2,2017-05-29
2418,2,2017-05-29
2587,2,2017-05-29
2607,5,2017-05-29
2504,5,2017-05-29
2513,2,2017-05-29
2608,2,2017-05-29
2611,2,2017-05-29
2611,2,2017-05-29
2608,2,2017-05-29
2585,2,2017-05-29
2610,2,2017-05-29
1569,2,2017-05-29
2603,2,2017-05-29
2535,2,2017-05-29
421,2,2017-05-29
424,2,2017-05-29
1573,2,2017-05-29
2611,2,2017-05-29
2605,2,2017-05-29
2578,2,2017-05-29
2576,2,2017-05-29
2576,2,2017-05-29
2614,2,2017-05-29
2614,2,2017-05-29
2614,1,2017-05-29
2578,3,2017-05-29
2610,2,2017-05-29
2593,2,2017-05-29
2595,2,2017-05-29
2595,2,2017-05-29
2615,2,2017-05-29
2610,2,2017-05-29
2612,2,2017-05-29
2607,2,2017-05-29
2608,2,2017-05-29
2607,2,2017-05-29
2608,2,2017-05-29
2615,2,2017-05-29
2593,2,2017-05-29
