First_day,N_nodes,L/N,clustering,clustering_ER,clustering_BA,clustering/clustering_ER,L/N_core,N_core,L/N_core_per,mean_core_dr,mean_core/per_dr
57,186,2.3763440860215055,0.23657634263612734,0.025690206335367626,0.04384744735410662,9.208814423200387,3.769230769230769,13,1.3763440860215055,67.61248190600296,23.043306728364428
58,182,2.3846153846153846,0.24162249633338545,0.02634934126646834,0.04459903599518381,9.169963449555741,3.769230769230769,13,1.401098901098901,67.11337408562477,22.90405774859953
59,179,2.3798882681564244,0.23251417059716753,0.026740317619735107,0.04497215279337395,8.695265849256986,3.769230769230769,13,1.3966480446927374,66.39324569059099,22.88275218366254
60,181,2.3812154696132595,0.24145827890945723,0.026457949662369553,0.04468809110857241,9.126114532331922,3.769230769230769,13,1.408839779005525,64.98900803974537,23.221433572064946
61,180,2.4,0.24409400337698364,0.026815642458100558,0.04519575562325291,9.102672209266682,3.769230769230769,13,1.4277777777777778,63.71180360868826,22.81361561881487
62,181,2.3812154696132595,0.23863601715935798,0.026457949662369553,0.04468809110857241,9.019444824886175,3.769230769230769,13,1.419889502762431,62.9995967564768,22.857479701194137
63,179,2.4078212290502794,0.24266524328898548,0.027054171112924488,0.04549999496231027,8.969605547185214,3.769230769230769,13,1.4357541899441342,60.59032231958109,21.862281993529777
64,177,2.4124293785310735,0.2478917029618727,0.02741397021058038,0.04590559444445099,9.042532003124425,3.6923076923076925,13,1.4406779661016949,58.61166543210321,21.263803891066477
65,178,2.4213483146067416,0.24958333101437638,0.027359867961658096,0.045914784519041865,9.12224179459274,3.769230769230769,13,1.4438202247191012,58.19941687225875,21.158848408894148
66,183,2.387978142076503,0.23555803827907065,0.026241518044796734,0.044510118266207765,8.976540071993966,3.769230769230769,13,1.4262295081967213,57.28893727597634,20.798567349506005
67,185,2.383783783783784,0.2326739864541868,0.02591069330199765,0.044132574503265555,8.979844103061811,3.769230769230769,13,1.4,55.01621020640017,19.979904930520618
68,189,2.4232804232804233,0.23132339542117186,0.025779578971068334,0.04426983982961871,8.973125421512094,3.8461538461538463,13,1.3862433862433863,54.32807467688507,17.454877737081805
69,190,2.4368421052631577,0.22988042679874127,0.02578668894458368,0.04437125496798954,8.914693440974945,3.642857142857143,14,1.4421052631578948,50.90880064706738,17.63116412599111
70,192,2.4375,0.23361018806713044,0.025523560209424083,0.044093956392704844,9.152727368373727,3.7142857142857144,14,1.4427083333333333,50.12059527599941,17.584225420318088
71,192,2.4479166666666665,0.2156240503920415,0.025632635253054103,0.04428239210378478,8.412090612741432,3.869565217391304,23,1.5729166666666667,34.72329328792824,14.07682652143339
72,190,2.5,0.2246922820210405,0.026455026455026454,0.04552126589588559,8.49336826039533,3.9565217391304346,23,1.6105263157894736,34.461645678442565,13.497571628119623
73,188,2.5319148936170213,0.219894527694435,0.027079303675048357,0.046407705756916,8.12039077271592,4.0,22,1.6170212765957446,36.271769813308204,13.50242131575137
74,186,2.521505376344086,0.21130800614329812,0.027259517582098228,0.046525911332751135,7.7517148095851685,4.0,22,1.6236559139784945,35.55278012856542,12.382588526509304
75,184,2.5597826086956523,0.2280213379506287,0.02797576621525303,0.04755103047142555,8.150673557827568,4.0,22,1.6630434782608696,34.89700537011122,11.900300685886142
76,187,2.588235294117647,0.24136022942189936,0.027830487033523088,0.04759795556208624,8.67251187990961,3.6,15,1.6149732620320856,47.15817630692086,14.731926835042797
77,187,2.6042780748663104,0.2500065984693882,0.028002990052325916,0.04789298421226446,8.92785370427337,3.9523809523809526,21,1.6737967914438503,35.284479490502584,11.361955095001592
78,184,2.619565217391304,0.24386366577888796,0.028629128058921358,0.04866156409177731,8.518026300940576,3.6666666666666665,15,1.6195652173913044,45.12572331349758,13.761792667422856
79,181,2.6298342541436464,0.25573565479636895,0.029220380601596072,0.049353901085105484,8.751961799648845,4.105263157894737,19,1.6464088397790055,37.764997307249836,11.724166847569938
80,179,2.6145251396648046,0.2535769141476838,0.02937668696252589,0.049406027012438986,8.631909870270835,4.157894736842105,19,1.6256983240223464,37.375471792663674,11.453906070214254
81,177,2.615819209039548,0.25487092422430735,0.02972521828454032,0.04977585533438129,8.574232215373241,4.238095238095238,21,1.6384180790960452,33.333281538401096,10.713556248405926
82,182,2.5714285714285716,0.2457055768989258,0.028413575374901343,0.04809296969065904,8.647471275859417,4.238095238095238,21,1.6153846153846154,32.233239555251075,10.590873164222597
83,185,2.562162162162162,0.24751919798705482,0.027849588719153936,0.04743501205112896,8.887714661898045,4.238095238095238,21,1.6162162162162161,32.35009264527674,9.903188604773312
84,186,2.5806451612903225,0.2586096674807075,0.02789886660854403,0.047617137398124836,9.26954026876161,4.15,20,1.6612903225806452,34.2540523763503,10.715460412749549
85,189,2.5396825396825395,0.2472146241073711,0.02701789935832489,0.04639633868606327,9.150031274774074,4.2,20,1.6402116402116402,33.80222432674149,10.877297491736163
86,193,2.5544041450777204,0.2486583265701246,0.026608376511226252,0.0460589467833384,9.345114553126306,3.9444444444444446,18,1.6185567010309279,37.34634159436691,10.690538860882235
87,189,2.582010582010582,0.25325550526245255,0.02746819768096364,0.04716961099749767,9.219953496911335,3.9444444444444446,18,1.631578947368421,36.12511107677275,10.10772943704087
88,189,2.5714285714285716,0.24652253989233772,0.02735562310030395,0.04697629291963907,9.011768402731011,3.9444444444444446,18,1.631578947368421,35.78998956617581,10.047820259338295
89,191,2.5706806282722514,0.24283021964896628,0.02705979608707633,0.04665510710945049,8.973837750571269,3.9444444444444446,18,1.6335078534031413,35.29593912567653,10.019790215363434
90,193,2.5492227979274613,0.24451261270951893,0.02655440414507772,0.0459655209277941,9.20798717130481,3.6875,16,1.6269430051813472,38.57490211850789,11.039492098905821
91,193,2.523316062176166,0.24102044415885884,0.02628454231433506,0.04549839165007261,9.169664865247098,3.9411764705882355,17,1.5854922279792747,35.46851187392977,10.603906523626723
92,195,2.517948717948718,0.23984503320433365,0.025958234205656888,0.04510977218214781,9.23965133006104,3.8823529411764706,17,1.5846153846153845,34.943544923099765,10.737478739152472
93,200,2.52,0.2417187607455703,0.025326633165829147,0.04443584210426796,9.544054243723906,3.888888888888889,18,1.585,33.842381854005765,10.599122292018242
94,204,2.4950980392156863,0.2423078575211271,0.02458224669178016,0.04345280877789992,9.857026518334887,4.0,18,1.5637254901960784,33.90262134911347,10.716638045199307
95,202,2.495049504950495,0.24406148280627574,0.02482636323333826,0.04372187268307485,9.830738417559928,4.0,18,1.5594059405940595,33.10046788324891,10.658288200968444
96,204,2.5049019607843137,0.23613725320239629,0.024678837052062204,0.04362354672987596,9.568410890036825,4.055555555555555,18,1.5588235294117647,33.15111790242517,10.214145368284603
