QId,PostUserId,RespondUserId,Time,days
835,9.0,551.0,2014-09-28T23:28:13.353,60
835,9.0,59.0,2014-09-29T03:57:57.267,60
835,9.0,407.0,2014-09-29T17:31:36.180,60
835,9.0,1439.0,2014-11-12T01:52:37.793,104
838,551.0,1134.0,2014-10-23T14:14:49.447,84
840,916.0,1482.0,2014-11-17T01:55:40.257,109
842,551.0,921.0,2014-09-29T19:35:40.757,60
849,925.0,844.0,2014-09-30T01:26:20.897,61
849,925.0,551.0,2014-09-30T01:49:51.730,61
854,935.0,844.0,2014-09-30T19:43:07.680,62
854,935.0,551.0,2014-09-30T19:44:59.683,62
859,844.0,991.0,2014-10-05T08:25:20.143,66
861,74.0,551.0,2014-10-01T04:10:39.330,62
861,74.0,989.0,2014-10-04T21:52:57.147,66
861,74.0,1044.0,2014-10-12T09:05:23.900,73
864,942.0,945.0,2014-10-01T17:38:28.390,62
864,942.0,963.0,2014-10-02T18:02:29.403,63
865,551.0,44.0,2014-10-04T14:46:51.027,65
866,943.0,551.0,2014-10-01T17:08:54.247,62
866,943.0,114.0,2014-10-01T21:29:29.247,63
866,943.0,949.0,2014-10-01T22:59:55.940,63
866,943.0,991.0,2014-10-05T07:51:04.113,66
866,943.0,425.0,2014-10-14T12:31:26.857,75
868,945.0,91.0,2014-10-01T19:18:09.967,62
868,945.0,551.0,2014-10-01T20:08:42.350,63
872,947.0,551.0,2014-10-01T20:40:17.260,63
872,947.0,43.0,2014-10-01T21:58:00.067,63
872,947.0,957.0,2014-10-02T11:15:40.637,63
880,844.0,43.0,2014-10-02T06:03:25.357,63
884,954.0,756.0,2014-10-06T08:54:18.627,67
884,954.0,425.0,2014-10-11T15:32:15.117,72
885,959.0,844.0,2014-10-02T18:26:24.803,63
885,959.0,48.0,2014-10-02T19:07:58.643,63
885,959.0,974.0,2014-10-03T07:38:40.493,64
893,551.0,1134.0,2014-10-23T15:07:42.900,84
893,551.0,1134.0,2014-10-23T15:38:10.617,84
896,982.0,59.0,2014-10-04T03:25:14.803,65
896,982.0,987.0,2014-10-04T18:46:08.187,65
896,982.0,551.0,2014-10-06T03:21:38.983,67
898,59.0,302.0,2014-10-04T15:26:44.793,65
898,59.0,991.0,2014-10-05T22:25:05.990,67
906,708.0,43.0,2014-10-05T19:31:01.263,66
906,708.0,551.0,2014-10-06T04:27:24.377,67
910,1000.0,551.0,2014-10-06T03:50:50.290,67
910,1000.0,43.0,2014-10-06T19:52:01.580,68
910,1000.0,1048.0,2014-10-10T05:55:21.833,71
910,1000.0,1055.0,2014-10-10T18:21:05.790,71
910,1000.0,1044.0,2014-10-12T08:56:19.450,73
910,1000.0,1070.0,2014-10-13T07:45:37.040,74
910,1000.0,1084.0,2014-10-14T06:37:11.153,75
910,1000.0,1111.0,2014-10-17T08:19:28.897,78
918,1006.0,551.0,2014-10-06T13:33:26.227,67
921,9.0,844.0,2014-10-07T02:34:11.530,68
922,59.0,551.0,2014-10-07T12:59:59.947,68
922,59.0,1020.0,2014-10-07T15:43:22.733,68
922,59.0,416.0,2014-10-07T19:42:26.950,69
926,767.0,844.0,2014-10-07T15:41:39.563,68
929,720.0,1111.0,2014-12-06T20:44:16.630,129
929,720.0,1268.0,2014-12-06T22:44:17.873,129
931,1025.0,551.0,2014-10-08T04:52:15.760,69
934,1033.0,44.0,2014-10-09T18:35:36.577,70
935,1027.0,44.0,2014-10-08T14:30:57.630,69
937,551.0,425.0,2014-10-11T14:33:29.050,72
937,551.0,68.0,2014-10-13T17:17:52.827,74
938,1041.0,551.0,2014-10-09T14:22:18.007,70
938,1041.0,44.0,2014-10-09T22:34:25.437,71
938,1041.0,1824.0,2014-12-22T16:49:01.060,144
941,1047.0,131.0,2014-10-11T10:45:58.640,72
943,844.0,551.0,2014-10-09T23:03:33.927,71
943,844.0,1169.0,2014-10-23T10:28:30.477,84
943,844.0,1111.0,2014-12-06T10:28:21.293,128
945,844.0,551.0,2014-10-10T03:50:37.967,71
949,720.0,1053.0,2014-10-10T12:54:31.743,71
952,354.0,354.0,2014-10-30T00:02:10.197,91
958,1059.0,767.0,2014-10-13T07:06:57.150,74
958,1059.0,425.0,2014-10-14T11:38:05.863,75
961,1063.0,1067.0,2014-10-13T07:18:58.880,74
961,1063.0,425.0,2014-10-14T11:32:50.767,75
962,767.0,44.0,2014-10-12T19:24:15.857,73
962,767.0,1067.0,2014-10-13T06:14:36.750,74
962,767.0,1097.0,2014-10-15T13:22:42.733,76
964,1068.0,425.0,2014-10-14T11:48:15.183,75
969,1074.0,9.0,2014-10-13T13:32:38.453,74
969,1074.0,74.0,2014-10-15T00:35:38.120,76
969,1074.0,3351.0,2015-01-26T10:48:12.327,179
972,1082.0,91.0,2014-10-14T02:56:32.700,75
972,1082.0,425.0,2014-10-14T11:27:38.077,75
972,1082.0,551.0,2014-10-15T16:48:37.147,76
973,551.0,74.0,2014-10-15T00:51:42.683,76
975,844.0,1197.0,2014-10-23T19:03:57.533,84
975,844.0,1207.0,2014-10-28T19:53:10.117,90
987,1952.0,152.0,2014-10-14T17:52:17.330,75
987,1952.0,74.0,2014-10-15T00:40:13.207,76
987,1952.0,425.0,2014-10-15T13:26:34.747,76
987,1952.0,1166.0,2014-10-22T02:31:29.477,83
989,554.0,551.0,2014-10-15T13:48:47.467,76
989,554.0,425.0,2014-10-16T06:23:24.477,77
990,1083.0,425.0,2014-10-15T06:33:22.743,76
995,59.0,551.0,2014-10-15T02:35:57.493,76
995,59.0,425.0,2014-10-15T06:25:25.977,76
1003,844.0,551.0,2014-10-15T20:40:12.903,77
1003,844.0,425.0,2014-10-16T06:30:44.133,77
1004,1104.0,551.0,2014-10-15T22:04:44.457,77
1004,1104.0,425.0,2014-10-16T05:58:24.110,77
1004,1104.0,1358.0,2014-12-12T11:59:55.217,134
1007,1100.0,425.0,2014-10-17T07:47:59.500,78
1013,1107.0,551.0,2014-10-16T15:12:33.400,77
1013,1107.0,844.0,2014-10-16T15:57:07.817,77
1013,1107.0,248.0,2014-10-16T16:27:26.143,77
1013,1107.0,1134.0,2014-10-20T04:37:35.353,81
1013,1107.0,1775.0,2014-12-13T18:47:32.107,135
1015,1107.0,551.0,2014-10-16T15:18:24.670,77
1015,1107.0,74.0,2014-10-17T01:27:48.893,78
1015,1107.0,1134.0,2014-10-20T04:14:09.743,81
1015,1107.0,425.0,2014-10-20T08:45:27.060,81
1020,554.0,844.0,2014-10-16T19:31:06.653,77
1020,554.0,551.0,2014-10-16T19:31:57.177,77
1024,9.0,82.0,2014-10-20T22:34:49.403,82
1026,844.0,423.0,2015-01-09T20:26:18.927,163
1027,551.0,844.0,2014-10-17T19:09:15.450,78
1027,551.0,1111.0,2014-12-07T22:51:02.450,130
1032,551.0,983.0,2014-10-17T23:48:10.937,79
1032,551.0,425.0,2014-10-18T06:44:40.330,79
1035,9.0,551.0,2014-10-17T22:27:16.123,79
1035,9.0,983.0,2014-10-17T23:18:40.857,79
1035,9.0,425.0,2014-10-18T07:31:02.930,79
1039,1126.0,1134.0,2014-10-19T00:25:14.337,80
1039,1126.0,1134.0,2014-10-19T01:29:47.333,80
1039,1126.0,1134.0,2014-10-23T10:46:53.047,84
1042,844.0,551.0,2014-10-21T14:17:47.677,82
1043,9.0,1130.0,2014-10-19T19:12:35.097,80
1046,1139.0,551.0,2014-10-21T14:01:08.973,82
1046,1139.0,1863.0,2014-12-21T08:52:25.543,143
1046,1139.0,425.0,2015-01-06T15:22:06.143,159
1048,1141.0,1141.0,2014-10-19T15:03:58.540,80
1048,1141.0,1775.0,2014-12-13T18:44:42.180,135
1052,1141.0,1146.0,2014-10-20T02:48:34.853,81
1052,1141.0,551.0,2014-10-20T07:56:04.913,81
1053,1146.0,551.0,2014-10-20T07:20:46.940,81
1053,1146.0,425.0,2014-10-23T07:27:19.907,84
1055,1148.0,551.0,2014-10-20T07:33:08.790,81
1055,1148.0,1141.0,2014-10-20T20:50:11.990,82
1055,1148.0,425.0,2014-10-23T07:41:44.827,84
1058,1149.0,551.0,2014-10-20T07:28:19.967,81
1064,1150.0,551.0,2014-10-21T13:55:42.857,82
1064,1150.0,1169.0,2014-10-22T10:10:14.413,83
1066,1153.0,551.0,2014-10-21T13:50:53.347,82
1066,1153.0,425.0,2014-10-24T13:22:21.450,85
1067,1155.0,59.0,2014-10-20T21:21:12.157,82
1075,114.0,82.0,2014-10-21T16:34:26.223,82
1075,114.0,425.0,2014-10-25T07:49:03.173,86
1077,1163.0,59.0,2014-10-21T20:37:47.640,83
1077,1163.0,425.0,2014-10-28T19:57:19.980,90
1079,1165.0,551.0,2014-10-22T02:59:37.757,83
1079,1165.0,1169.0,2014-10-22T10:29:18.803,83
1082,532.0,551.0,2014-10-22T12:26:25.317,83
1082,532.0,1134.0,2014-10-22T12:26:38.627,83
1082,532.0,248.0,2014-10-22T16:14:22.367,83
1082,532.0,425.0,2014-10-25T07:07:51.777,86
1087,1173.0,1176.0,2014-10-22T18:27:45.347,83
1087,1173.0,551.0,2014-10-23T02:08:04.903,84
1087,1173.0,1134.0,2014-10-23T09:05:04.813,84
1088,1176.0,1178.0,2014-10-22T16:47:15.003,83
1088,1176.0,1179.0,2014-10-22T16:50:44.107,83
1088,1176.0,983.0,2014-10-22T16:57:47.260,83
1088,1176.0,551.0,2014-10-23T00:09:00.413,84
1093,983.0,551.0,2014-10-22T23:34:24.560,84
1099,1107.0,1187.0,2014-10-23T04:55:17.190,84
1099,1107.0,1108.0,2014-10-23T08:43:57.963,84
1101,1189.0,551.0,2014-10-23T15:11:53.617,84
1101,1189.0,844.0,2014-10-23T15:28:01.800,84
1112,1195.0,551.0,2014-10-23T15:50:41.277,84
1112,1195.0,1047.0,2014-10-23T21:33:39.057,85
1112,1195.0,1268.0,2014-11-23T23:40:41.027,116
1112,1195.0,1693.0,2014-12-05T23:56:35.897,128
1116,551.0,1176.0,2014-10-23T18:09:45.010,84
1116,551.0,425.0,2014-10-24T04:56:20.910,85
1116,551.0,91.0,2014-10-27T04:22:16.367,88
1116,551.0,131.0,2014-10-27T10:58:17.940,88
1118,1047.0,551.0,2014-10-24T00:02:00.573,85
1121,1199.0,551.0,2014-10-23T23:51:58.150,85
1121,1199.0,425.0,2014-10-24T04:39:11.477,85
1127,1205.0,425.0,2014-10-24T12:51:12.437,85
1127,1205.0,551.0,2014-10-24T13:21:25.080,85
1131,1207.0,551.0,2014-10-24T19:26:55.147,85
1131,1207.0,1134.0,2014-10-24T21:47:52.777,86
1131,1207.0,425.0,2014-10-25T06:09:11.940,86
1133,767.0,551.0,2014-10-24T20:25:23.950,86
1133,767.0,407.0,2014-10-24T20:27:21.967,86
1133,767.0,1207.0,2014-10-24T20:58:28.903,86
1133,767.0,425.0,2014-10-25T06:17:49.580,86
1138,1210.0,425.0,2014-10-25T06:51:05.527,86
1144,1215.0,1134.0,2014-10-26T08:38:21.107,87
1144,1215.0,425.0,2014-10-26T18:09:06.807,87
1145,1216.0,425.0,2014-11-07T16:57:05.813,99
1146,1217.0,1504.0,2014-11-18T16:33:17.037,110
1147,1218.0,1482.0,2014-11-16T03:17:45.660,108
1148,737.0,1134.0,2014-10-26T07:54:57.947,87
1148,737.0,425.0,2014-10-26T18:27:00.583,87
1151,1221.0,425.0,2014-10-26T14:39:39.223,87
1153,551.0,844.0,2014-10-27T01:10:38.763,88
1158,1203.0,1127.0,2014-10-28T10:25:05.093,89
1159,1228.0,131.0,2014-10-27T10:18:52.463,88
1162,132.0,1207.0,2014-10-29T16:38:26.763,90
1163,1232.0,1207.0,2014-10-27T16:09:20.997,88
1163,1232.0,425.0,2014-10-28T08:50:10.627,89
1168,1237.0,211.0,2014-10-28T16:51:55.333,89
1170,1244.0,806.0,2014-10-28T13:48:17.967,89
1170,1244.0,425.0,2014-10-28T19:46:32.063,90
1171,806.0,425.0,2014-10-29T10:38:42.400,90
1173,1245.0,806.0,2014-10-28T13:58:26.193,89
1173,1245.0,211.0,2014-10-28T18:35:47.073,89
1173,1245.0,425.0,2014-10-28T18:36:29.413,89
1173,1245.0,1333.0,2014-11-03T15:31:34.847,95
1173,1245.0,1356.0,2014-11-05T00:30:40.327,97
1175,1111.0,425.0,2014-10-28T18:09:35.680,89
1175,1111.0,181.0,2014-12-03T21:05:30.757,126
1176,1111.0,425.0,2014-10-28T17:52:01.023,89
1177,1246.0,44.0,2014-10-28T17:02:37.873,89
1177,1246.0,425.0,2014-10-28T17:06:59.223,89
1177,1246.0,1207.0,2014-10-28T18:02:42.547,89
1177,1246.0,1255.0,2014-10-29T15:51:40.573,90
1190,1251.0,844.0,2014-10-29T06:51:55.680,90
1191,720.0,1207.0,2014-10-29T18:29:46.803,90
1191,720.0,1268.0,2014-10-30T14:32:13.550,91
1191,720.0,1775.0,2014-12-13T18:12:37.400,135
1194,1252.0,1134.0,2014-10-29T12:30:26.677,90
1194,1252.0,248.0,2014-10-29T19:02:40.317,90
1194,1252.0,551.0,2014-10-31T00:49:11.260,92
1194,1252.0,425.0,2014-11-03T15:14:00.863,95
1202,1207.0,1134.0,2014-10-30T03:36:57.040,91
1202,1207.0,844.0,2014-10-30T04:00:29.940,91
1202,1207.0,1267.0,2014-10-30T13:18:24.490,91
1203,1260.0,1268.0,2014-10-30T14:14:10.193,91
1203,1260.0,44.0,2014-10-30T21:54:21.313,92
1203,1260.0,1111.0,2014-11-04T11:38:11.570,96
1213,1265.0,1207.0,2014-10-30T15:40:14.453,91
1213,1265.0,425.0,2014-11-03T15:31:00.133,95
1217,1006.0,425.0,2014-11-03T15:55:42.990,95
1217,1006.0,1142.0,2014-11-04T10:14:39.863,96
1222,1111.0,378.0,2014-10-31T09:02:22.763,92
1222,1111.0,1268.0,2014-10-31T15:18:29.457,92
1222,1111.0,551.0,2014-10-31T15:29:31.657,92
1222,1111.0,1288.0,2014-10-31T18:38:21.027,92
1222,1111.0,1299.0,2014-11-01T00:29:24.830,93
1222,1111.0,3074.0,2015-01-09T23:20:46.403,163
1222,1111.0,3196.0,2015-01-26T17:22:34.747,179
1237,1292.0,1134.0,2014-11-02T12:08:10.743,94
1237,1292.0,425.0,2014-11-03T14:53:38.790,95
1238,1293.0,1288.0,2014-10-31T20:34:26.017,93
1240,1298.0,1288.0,2014-11-01T03:52:34.567,93
1240,1298.0,1134.0,2014-11-01T05:03:10.020,93
1245,1330.0,425.0,2014-11-03T14:44:56.910,95
1252,1337.0,1288.0,2014-11-04T03:51:06.520,96
1252,1337.0,425.0,2014-11-04T08:09:35.853,96
1252,1337.0,1352.0,2014-11-04T20:35:25.813,97
1256,1342.0,1350.0,2014-11-04T20:23:45.643,97
1258,1337.0,1111.0,2014-11-04T11:26:20.033,96
1258,1337.0,425.0,2014-11-05T16:44:35.810,97
1264,1350.0,1482.0,2014-11-17T01:46:28.710,109
1265,1350.0,1504.0,2014-11-20T01:05:50.620,112
1267,1351.0,425.0,2014-11-07T08:24:35.600,99
1269,1355.0,1358.0,2014-11-05T04:22:44.617,97
1269,1355.0,1372.0,2014-11-06T00:19:20.480,98
1269,1355.0,1373.0,2014-11-06T01:53:06.560,98
1269,1355.0,425.0,2014-11-06T07:48:10.760,98
1269,1355.0,91.0,2014-11-08T05:16:33.543,100
1272,1359.0,532.0,2014-11-05T06:47:11.283,97
1272,1359.0,28.0,2014-11-06T11:51:39.910,98
1274,1358.0,378.0,2014-11-05T09:47:29.833,97
1274,1358.0,60.0,2014-11-05T10:42:35.737,97
1274,1358.0,425.0,2014-11-05T18:00:37.290,97
1278,1053.0,425.0,2014-11-05T17:34:01.423,97
1278,1053.0,1377.0,2014-11-06T10:16:19.300,98
1283,1370.0,1093.0,2014-11-05T20:43:06.330,98
1283,1370.0,1130.0,2014-11-05T23:27:54.897,98
1283,1370.0,1371.0,2014-11-05T23:54:36.850,98
1283,1370.0,1373.0,2014-11-06T01:03:36.183,98
1283,1370.0,425.0,2014-11-06T08:10:12.843,98
1284,1163.0,1093.0,2014-11-05T20:45:43.580,98
1284,1163.0,425.0,2014-11-06T08:19:24.863,98
1284,1163.0,407.0,2014-11-06T17:27:01.430,98
1284,1163.0,59.0,2014-11-06T19:20:18.893,98
1284,1163.0,74.0,2014-11-10T04:34:24.490,102
1297,1380.0,44.0,2014-11-06T18:06:41.263,98
1297,1380.0,425.0,2014-11-07T08:12:27.063,99
1297,1380.0,3196.0,2015-01-21T15:54:21.907,174
1299,1383.0,1112.0,2014-11-08T20:57:43.227,101
1299,1383.0,1752.0,2014-12-10T14:10:32.387,132
1305,59.0,59.0,2014-11-07T00:39:03.660,99
1307,1393.0,1482.0,2014-11-17T02:27:46.917,109
1311,1111.0,425.0,2014-11-07T10:57:28.117,99
1312,1397.0,425.0,2014-11-07T11:47:28.240,99
1315,1403.0,74.0,2014-11-10T04:24:25.310,102
1318,425.0,91.0,2014-11-08T15:44:59.357,100
1319,1411.0,425.0,2014-11-08T13:30:08.970,100
1319,1411.0,91.0,2014-11-08T15:55:29.320,100
1324,1412.0,1428.0,2014-11-10T23:19:35.343,103
1324,1412.0,1268.0,2014-11-12T20:43:17.327,105
1325,1241.0,74.0,2014-11-10T04:28:16.617,102
1325,1241.0,162.0,2014-11-11T00:58:43.757,103
1325,1241.0,1788.0,2014-12-14T15:11:16.220,136
1328,1419.0,233.0,2014-11-10T03:01:17.603,102
1328,1419.0,74.0,2014-11-10T04:19:37.070,102
1328,1419.0,425.0,2014-11-10T07:51:38.017,102
1329,1111.0,425.0,2014-11-10T08:23:00.100,102
1329,1111.0,82.0,2014-11-10T17:35:18.010,102
1341,1431.0,1972.0,2015-01-01T02:28:58.870,154
1342,1433.0,425.0,2014-11-11T08:53:13.377,103
1342,1433.0,1482.0,2014-11-16T02:41:17.680,108
1342,1433.0,1504.0,2014-11-18T06:07:36.557,110
1344,1337.0,551.0,2014-11-11T19:52:08.383,104
1347,1419.0,82.0,2014-11-12T18:10:22.653,104
1348,1373.0,59.0,2014-11-11T22:18:23.023,104
1349,551.0,378.0,2014-11-12T09:29:17.503,104
1349,551.0,1824.0,2015-01-25T10:53:29.703,178
1354,1358.0,1207.0,2014-11-13T15:29:42.343,105
1354,1358.0,425.0,2014-11-13T16:11:02.897,105
1355,1358.0,59.0,2014-11-12T11:17:59.027,104
1355,1358.0,1482.0,2014-11-16T02:54:47.717,108
1357,1443.0,1207.0,2014-11-12T18:41:29.723,104
1357,1443.0,1775.0,2014-12-13T17:49:32.920,135
1362,1449.0,1268.0,2014-11-12T21:12:33.460,105
1362,1449.0,59.0,2014-11-12T21:15:09.587,105
1362,1449.0,1554.0,2014-11-20T16:24:15.213,112
1374,1453.0,425.0,2014-11-14T09:11:13.840,106
1375,1358.0,425.0,2014-11-14T09:01:58.333,106
1379,1207.0,344.0,2014-11-14T19:00:06.583,106
1379,1207.0,1226.0,2014-11-14T20:29:24.183,107
1379,1207.0,9.0,2014-11-14T22:12:52.820,107
1382,1470.0,1207.0,2014-11-14T20:51:32.220,107
1383,1226.0,1207.0,2014-11-14T21:04:54.920,107
1383,1226.0,425.0,2014-11-15T09:04:52.583,107
1383,1226.0,1476.0,2014-11-15T11:29:27.697,107
1387,1475.0,425.0,2014-11-15T07:58:10.947,107
1391,720.0,1482.0,2014-11-16T02:29:19.703,108
1396,1111.0,1775.0,2014-12-13T17:47:16.190,135
1400,945.0,1000.0,2014-11-18T07:28:39.263,110
1402,1482.0,9.0,2014-11-17T22:58:03.243,110
1402,1482.0,1083.0,2014-11-17T23:16:13.353,110
1402,1482.0,1501.0,2014-11-18T02:08:42.273,110
1402,1482.0,959.0,2014-11-18T15:53:32.657,110
1402,1482.0,140.0,2014-11-18T17:02:34.470,110
1402,1482.0,1524.0,2014-11-18T18:57:34.140,110
1402,1482.0,1553.0,2014-11-20T14:46:16.463,112
1402,1482.0,1255.0,2014-11-22T16:23:09.437,114
1402,1482.0,1612.0,2014-11-26T11:27:25.393,118
1402,1482.0,1366.0,2014-11-27T12:33:42.963,119
1402,1482.0,1654.0,2014-12-01T03:13:57.990,123
1405,1083.0,425.0,2014-11-18T16:19:30.697,110
1405,1083.0,1255.0,2014-11-22T16:50:39.663,114
1405,1083.0,1773.0,2014-12-12T03:30:35.567,134
1406,1500.0,423.0,2015-01-09T20:15:50.120,163
1410,1000.0,1536.0,2014-11-20T21:35:43.010,113
1410,1000.0,1111.0,2014-12-06T09:58:17.603,128
1418,1482.0,425.0,2014-11-19T13:36:06.157,111
1420,991.0,1536.0,2014-11-19T18:27:44.307,111
1423,1538.0,1134.0,2014-11-20T03:17:52.893,112
1423,1538.0,1482.0,2014-11-20T05:50:03.653,112
1423,1538.0,425.0,2014-11-20T08:04:07.143,112
1434,1111.0,425.0,2014-11-21T09:35:01.010,113
1436,1561.0,644.0,2014-11-27T20:42:53.650,120
1441,1470.0,1892.0,2014-12-23T12:38:40.817,145
1442,1569.0,1255.0,2014-11-22T16:20:21.320,114
1442,1569.0,1654.0,2014-12-01T03:32:47.277,123
1442,1569.0,551.0,2014-12-01T05:07:28.800,123
1443,1345.0,132.0,2014-11-24T20:31:24.613,117
1443,1345.0,1590.0,2014-11-25T02:23:09.217,117
1444,767.0,1482.0,2014-11-23T06:03:13.133,115
1444,767.0,201.0,2014-11-23T09:36:32.410,115
1444,767.0,181.0,2014-12-03T22:00:53.487,126
1448,1571.0,1482.0,2014-11-23T03:36:46.267,115
1448,1571.0,1111.0,2014-12-06T10:46:46.127,128
1448,1571.0,1528.0,2014-12-06T20:41:57.200,129
1455,1577.0,1482.0,2014-11-23T18:56:12.860,115
1458,1580.0,1482.0,2014-11-24T05:29:48.717,116
1490,1420.0,1482.0,2014-11-25T18:45:59.320,117
1490,1420.0,425.0,2014-11-27T15:27:00.023,119
1490,1420.0,162.0,2015-01-09T18:54:49.280,162
1490,1420.0,3074.0,2015-01-09T23:06:06.277,163
1491,1597.0,1255.0,2014-11-25T20:55:20.913,118
1494,266.0,1482.0,2014-11-25T23:17:03.413,118
1496,1610.0,425.0,2014-11-27T15:17:58.303,119
1496,1610.0,1672.0,2014-12-01T21:06:51.090,124
1496,1610.0,1729.0,2014-12-07T23:39:32.813,130
1498,1614.0,181.0,2014-12-04T12:16:57.863,126
1500,1616.0,44.0,2014-11-26T16:13:37.143,118
1500,1616.0,378.0,2014-11-27T10:13:43.133,119
1501,1345.0,1649.0,2014-11-29T01:59:41.520,121
1507,1631.0,1824.0,2014-12-17T01:02:05.657,139
1511,1641.0,1255.0,2014-11-27T20:50:53.403,120
1511,1641.0,1268.0,2014-11-27T21:05:38.677,120
1515,1111.0,1268.0,2014-11-28T21:42:30.143,121
1515,1111.0,181.0,2014-12-03T21:32:18.610,126
1515,1111.0,1775.0,2014-12-13T20:21:12.980,136
1516,1646.0,1654.0,2014-11-30T18:35:47.023,122
1516,1646.0,425.0,2014-12-01T16:22:33.963,123
1520,1661.0,425.0,2014-11-30T15:16:53.177,122
1520,1661.0,1773.0,2014-12-12T03:55:07.850,134
1520,1661.0,1358.0,2014-12-12T11:45:52.503,134
1527,1664.0,425.0,2014-12-01T13:15:42.327,123
1527,1664.0,344.0,2014-12-03T16:44:38.933,125
1527,1664.0,1111.0,2014-12-05T22:43:43.260,128
1529,1666.0,1482.0,2014-12-04T17:42:33.280,126
1529,1666.0,1745.0,2014-12-09T16:22:31.510,131
1531,1668.0,1678.0,2014-12-02T04:08:39.887,124
1531,1668.0,1111.0,2014-12-03T16:06:06.067,125
1532,1669.0,1482.0,2014-12-01T19:37:31.377,123
1535,1669.0,1268.0,2014-12-02T18:49:19.190,124
1549,1699.0,1980.0,2015-01-02T04:24:02.370,155
1551,1704.0,1482.0,2014-12-09T08:36:24.963,131
1552,1698.0,1268.0,2014-12-05T18:59:04.547,127
1552,1698.0,1111.0,2014-12-05T22:39:29.580,128
1553,916.0,1668.0,2014-12-05T14:54:49.350,127
1553,916.0,54.0,2014-12-05T15:00:16.627,127
1553,916.0,1111.0,2014-12-05T22:32:59.613,128
1558,1712.0,1693.0,2014-12-05T23:33:14.327,128
1558,1712.0,91.0,2014-12-08T05:01:19.567,130
1558,1712.0,1985.0,2015-01-07T13:42:07.700,160
1558,1712.0,1678.0,2015-01-07T19:30:45.883,160
1561,1111.0,1111.0,2014-12-07T10:21:22.943,129
1562,1712.0,1668.0,2014-12-06T01:47:12.170,128
1562,1712.0,1747.0,2014-12-09T20:41:55.657,132
1562,1712.0,1111.0,2014-12-10T16:26:24.230,132
1562,1712.0,1773.0,2014-12-12T03:28:00.007,134
1569,1710.0,1710.0,2014-12-06T14:45:04.220,128
1581,1736.0,425.0,2014-12-09T11:49:04.693,131
1590,1111.0,1812.0,2014-12-15T00:33:43.550,137
1590,1111.0,628.0,2014-12-16T01:38:56.407,138
1592,1111.0,1763.0,2014-12-12T12:33:38.187,134
1592,1111.0,1824.0,2014-12-16T12:02:00.437,138
1593,1761.0,1345.0,2014-12-11T09:42:02.573,133
1593,1761.0,1678.0,2014-12-11T15:45:57.380,133
1593,1761.0,1763.0,2014-12-11T16:04:46.787,133
1594,1345.0,1766.0,2014-12-11T20:23:27.597,134
1594,1345.0,1767.0,2014-12-11T20:41:10.620,134
1595,1345.0,1810.0,2014-12-14T21:53:21.997,137
1602,1771.0,1482.0,2014-12-12T00:21:36.257,134
1602,1771.0,425.0,2014-12-12T09:24:29.053,134
1602,1771.0,2010.0,2015-01-05T06:55:20.213,158
1603,1693.0,318.0,2015-01-02T02:09:24.260,155
1608,1776.0,425.0,2014-12-12T09:10:06.950,134
1614,1345.0,1790.0,2014-12-13T00:11:14.153,135
1614,1345.0,1345.0,2014-12-15T13:29:01.593,137
1615,1783.0,1787.0,2014-12-12T20:35:25.793,135
1615,1783.0,1142.0,2014-12-13T19:07:15.417,135
1617,1788.0,135.0,2014-12-13T07:55:27.707,135
1621,1345.0,9.0,2014-12-13T17:42:16.663,135
1622,1795.0,1111.0,2014-12-13T17:30:50.870,135
1622,1795.0,1824.0,2014-12-16T13:20:58.760,138
1626,1798.0,1824.0,2014-12-15T22:53:18.473,138
1634,1802.0,59.0,2014-12-14T07:13:14.003,136
1635,1111.0,1824.0,2014-12-16T09:33:31.937,138
1636,1693.0,59.0,2014-12-14T07:04:55.207,136
1637,1803.0,1804.0,2014-12-14T08:55:58.597,136
1641,1345.0,59.0,2014-12-15T20:58:57.670,138
1641,1345.0,425.0,2014-12-21T10:27:46.093,143
1642,1808.0,1824.0,2014-12-15T23:58:02.397,138
1642,1808.0,1839.0,2014-12-17T12:52:06.550,139
1645,1111.0,1482.0,2014-12-15T07:20:30.417,137
1645,1111.0,1934.0,2014-12-28T12:13:35.607,150
1646,91.0,1268.0,2014-12-14T23:09:11.560,137
1653,1345.0,1819.0,2014-12-15T15:41:34.657,137
1656,43.0,9.0,2014-12-16T02:48:51.560,138
1668,59.0,1111.0,2014-12-17T22:42:15.403,140
1668,59.0,1824.0,2014-12-23T13:09:36.590,145
1669,59.0,1678.0,2014-12-17T19:24:16.510,139
1670,1708.0,44.0,2014-12-17T09:29:14.617,139
1672,1836.0,1824.0,2014-12-17T11:43:49.030,139
1672,1836.0,1838.0,2014-12-17T12:14:34.640,139
1672,1836.0,344.0,2014-12-17T20:30:39.987,140
1672,1836.0,233.0,2014-12-18T04:03:02.770,140
1672,1836.0,1859.0,2014-12-19T08:00:36.453,141
1672,1836.0,425.0,2014-12-19T12:26:17.037,141
1672,1836.0,162.0,2015-01-11T05:55:08.680,164
1672,1836.0,3065.0,2015-01-11T15:25:20.520,164
1672,1836.0,3097.0,2015-01-12T06:52:26.720,165
1676,1528.0,1345.0,2014-12-20T15:38:16.527,142
1680,1810.0,59.0,2014-12-18T09:54:27.850,140
1680,1810.0,425.0,2014-12-18T10:54:52.357,140
1682,59.0,425.0,2014-12-18T11:55:53.097,140
1683,59.0,1824.0,2014-12-18T10:33:29.750,140
